Data_Referencia Codi_Districte Nom_Districte Codi_Barri    Nom_Barri   AEB       Valor        SEXE       EDAT_1
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      20   1   70
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      25   1   71
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      17   1   72
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      23   1   73
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      26   1   74
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      19   1   75
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      20   1   76
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      14   1   77
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      15   1   78
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      18   1   79
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      8    1   80
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      21   1   81
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      17   1   82
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      22   1   83
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      26   1   84
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      11   1   85
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      14   1   86
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      15   1   87
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      13   1   88
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      10   1   89
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      11   1   90
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      13   1   91
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      12   1   92
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      5    1   93
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      5    1   94
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        1   95
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        1   96
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        1   97
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        1   99
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        1   100
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      31   2    0
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      43   2    1
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      42   2    2
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   47    2   3
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   38    2   4
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   32    2   5
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   36    2   6
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   50    2   7
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   39    2   8
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   46    2   9
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   53    2   10
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   45    2   11
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   41    2   12
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   34    2   13
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   40    2   14
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   44    2   15
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   32    2   16
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   34    2   17
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   51    2   18
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   41    2   19
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   50    2   20
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   62    2   21
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   54    2   22
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   66    2   23
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   77    2   24
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   72    2   25
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   90    2   26
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   110   2   27
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   102   2   28
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   112   2   29
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   109   2   30
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   102   2   31
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   95    2   32
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   86    2   33
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   106   2   34
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   111   2   35
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   106   2   36
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   115   2   37
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   94    2   38
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   102   2   39
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   103   2   40
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   111   2   41
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   104   2   42
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   96    2   43
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   104   2   44
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   103   2   45
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   103   2   46
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   80    2   47
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   76    2   48
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   110   2   49
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   76    2   50
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   75    2   51
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   75    2   52
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   66    2   53
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   52    2   54
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   58    2   55
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   65    2   56
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   60    2   57
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   43    2   58
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   48    2   59
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   36    2   60
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   33    2   61
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   58    2   62
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   32    2   63
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   37    2   64
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   29    2   65
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   33    2   66
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   23    2   67
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   25    2   68
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   20    2   69
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   22    2   70
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   14    2   71
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   13    2   72
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   21    2   73
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   19    2   74
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   18    2   75
2020-01-01   1 Ciutat_Vella   1 el_Raval   6    9    2   76
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   15    2   77
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   14    2   78
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   10    2   79
2020-01-01   1 Ciutat_Vella   1 el_Raval   6    8    2   80
2020-01-01   1 Ciutat_Vella   1 el_Raval   6   12    2   81
2020-01-01   1 Ciutat_Vella   1 el_Raval   6    6    2   82
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      10   2   83
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      12   2   84
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      5    2   85
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      7    2   86
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        2   87
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        2   88
2020-01-01   1 Ciutat_Vella   1 el_Raval   6      5    2   89
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        2   90
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        2   91
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        2   92
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        2   93
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        2   94
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        2   95
2020-01-01   1 Ciutat_Vella   1 el_Raval   6 ..        2   97
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      22   1   0
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      31   1   1
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      21   1   2
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      20   1   3
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      19   1   4
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      19   1   5
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      20   1   6
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      30   1   7
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      21   1   8
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      30   1   9
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      22   1   10
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      30   1   11
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      22   1   12
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      16   1   13
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      17   1   14
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      16   1   15
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      27   1   16
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      14   1   17
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      19   1   18
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      21   1   19
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      28   1   20
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      36   1   21
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      53   1   22
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      52   1   23
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      77   1   24
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      68   1   25
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   90   1   26
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   84   1   27
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   73   1   28
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   96   1   29
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   59   1   30
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   84   1   31
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   68   1   32
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   77   1   33
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   56   1   34
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   68   1   35
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   66   1   36
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   60   1   37
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   48   1   38
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   66   1   39
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   51   1   40
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   53   1   41
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   58   1   42
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   40   1   43
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   49   1   44
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   37   1   45
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   47   1   46
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   45   1   47
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   43   1   48
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   40   1   49
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   31   1   50
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   42   1   51
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   31   1   52
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   40   1   53
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   47   1   54
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   32   1   55
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   35   1   56
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   34   1   57
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   32   1   58
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   45   1   59
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   33   1   60
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   39   1   61
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   29   1   62
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   26   1   63
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   30   1   64
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   23   1   65
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      21   1   66
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      31   1   67
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      18   1   68
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      28   1   69
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      21   1   70
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      28   1   71
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      34   1   72
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      17   1   73
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      17   1   74
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      12   1   75
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      19   1   76
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      16   1   77
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      12   1   78
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      20   1   79
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      12   1   80
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      15   1   81
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      13   1   82
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      16   1   83
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      22   1   84
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      18   1   85
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      17   1   86
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      10   1   87
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      21   1   88
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      15   1   89
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      14   1   90
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      14   1   91
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      10   1   92
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      13   1   93
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      14   1   94
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      6    1   95
2020-01-01   1 Ciutat_Vella   1 el_Raval   7 ..        1   96
2020-01-01   1 Ciutat_Vella   1 el_Raval   7 ..        1   97
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      5    1   100
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      24   2    0
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      23   2    1
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      25   2    2
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      24   2    3
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      21   2    4
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      25   2    5
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      13   2    6
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   13    2   7
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   23    2   8
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   24    2   9
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   26    2   10
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   27    2   11
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   23    2   12
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   23    2   13
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   18    2   14
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   23    2   15
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   18    2   16
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   23    2   17
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   17    2   18
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   38    2   19
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   42    2   20
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   36    2   21
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   52    2   22
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   64    2   23
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   63    2   24
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   64    2   25
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   78    2   26
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   101   2   27
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   111   2   28
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   101   2   29
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   88    2   30
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   81    2   31
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   90    2   32
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   91    2   33
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   76    2   34
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   82    2   35
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   79    2   36
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   74    2   37
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   61    2   38
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   78    2   39
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   70    2   40
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   88    2   41
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   78    2   42
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   59    2   43
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   77    2   44
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   71    2   45
2020-01-01   1 Ciutat_Vella   1 el_Raval   7   55    2   46
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      40   2   47
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      50   2   48
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      49   2   49
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      60   2   50
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      44   2   51
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      47   2   52
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      32   2   53
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      45   2   54
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      29   2   55
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      43   2   56
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      37   2   57
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      32   2   58
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      31   2   59
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      23   2   60
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      34   2   61
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      32   2   62
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      28   2   63
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      21   2   64
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      19   2   65
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      13   2   66
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      18   2   67
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      15   2   68
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      16   2   69
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      19   2   70
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      24   2   71
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      22   2   72
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      19   2   73
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      17   2   74
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      16   2   75
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      10   2   76
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      7    2   77
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      10   2   78
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      11   2   79
2020-01-01   1 Ciutat_Vella   1 el_Raval   7 ..        2   80
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      10   2   81
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      10   2   82
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      9    2   83
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      13   2   84
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      8    2   85
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      6    2   86
2020-01-01   1 Ciutat_Vella   1 el_Raval   7 ..        2   87
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      7    2   88
2020-01-01   1 Ciutat_Vella   1 el_Raval   7 ..        2   89
2020-01-01   1 Ciutat_Vella   1 el_Raval   7      7    2   90
2020-01-01   1 Ciutat_Vella   1 el_Raval   7 ..        2   91
2020-01-01   1 Ciutat_Vella   1 el_Raval   7 ..        2   92
2020-01-01   1 Ciutat_Vella   1 el_Raval   7 ..        2   93
2020-01-01   1 Ciutat_Vella   1 el_Raval   7 ..        2   94
2020-01-01   1 Ciutat_Vella   1 el_Raval   7 ..        2   96
2020-01-01   1 Ciutat_Vella   1 el_Raval   7 ..        2   99
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      8    1   0
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      6    1   1
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      6    1   2
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      8    1   3
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      8    1   4
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      5    1   5
2020-01-01   1 Ciutat_Vella   1 el_Raval   8 ..        1   6
2020-01-01   1 Ciutat_Vella   1 el_Raval   8 ..        1   7
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      6    1   8
2020-01-01   1 Ciutat_Vella   1 el_Raval   8 ..        1   9
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      9    1   10
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      6    1   11
2020-01-01   1 Ciutat_Vella   1 el_Raval   8 ..        1   12
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      5    1   13
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      8    1   14
2020-01-01   1 Ciutat_Vella   1 el_Raval   8 ..        1   15
2020-01-01   1 Ciutat_Vella   1 el_Raval   8 ..        1   16
2020-01-01   1 Ciutat_Vella   1 el_Raval   8 ..        1   17
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      5    1   18
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      9    1   19
2020-01-01   1 Ciutat_Vella   1 el_Raval   8 ..        1   20
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      6    1   21
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      14   1   22
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      12   1   23
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      20   1   24
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      22   1   25
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      29   1   26
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      42   1   27
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      30   1   28
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      42   1   29
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   42   1   30
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   30   1   31
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   30   1   32
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   34   1   33
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   30   1   34
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   30   1   35
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   20   1   36
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   22   1   37
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   22   1   38
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   17   1   39
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   14   1   40
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   12   1   41
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   14   1   42
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   14   1   43
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   8    1   44
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   9    1   45
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   17   1   46
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   11   1   47
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   6    1   48
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   15   1   49
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   10   1   50
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   7    1   51
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   11   1   52
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   10   1   53
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   12   1   54
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   12   1   55
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   11   1   56
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   17   1   57
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   8    1   58
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   12   1   59
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   14   1   60
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   12   1   61
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   5    1   62
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   9    1   63
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   15   1   64
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   11   1   65
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   14   1   66
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   9    1   67
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   14   1   68
2020-01-01   1 Ciutat_Vella   1 el_Raval   8   10   1   69
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      7    1   70
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      9    1   71
2020-01-01   1 Ciutat_Vella   1 el_Raval   8      5    1   72
2020-01-01   1 Ciutat_Vella   1 el_Raval   8 ..        1   73
